seq_id,PAAC_A,PAAC_C,PAAC_D,PAAC_E,PAAC_F,PAAC_G,PAAC_H,PAAC_I,PAAC_K,PAAC_L,PAAC_M,PAAC_N,PAAC_P,PAAC_Q,PAAC_R,PAAC_S,PAAC_T,PAAC_V,PAAC_W,PAAC_Y,PAAC_T1,PAAC_T2,PAAC_T3,label
pos_121,0.0,0.0,0.076766,0.038383,0.038383,0.076766,0.038383,0.038383,0.038383,0.038383,0.0,0.038383,0.038383,0.115149,0.038383,0.0,0.038383,0.0,0.038383,0.038383,0.092776,0.10564,0.072308,1
pos_122,0.105938,0.0,0.158907,0.0,0.0,0.105938,0.052969,0.052969,0.052969,0.105938,0.0,0.0,0.0,0.052969,0.0,0.105938,0.0,0.0,0.0,0.0,0.065211,0.068951,0.071303,1
pos_123,0.04548,0.0,0.04548,0.0,0.0,0.090959,0.02274,0.090959,0.0,0.0,0.0,0.090959,0.02274,0.068219,0.04548,0.02274,0.02274,0.068219,0.02274,0.090959,0.077302,0.082198,0.090086,1
pos_124,0.050969,0.0,0.0,0.101937,0.0,0.050969,0.0,0.0,0.101937,0.152906,0.0,0.0,0.203874,0.0,0.101937,0.0,0.0,0.0,0.0,0.0,0.091553,0.075637,0.068282,1
pos_125,0.096384,0.0,0.048192,0.144577,0.0,0.048192,0.0,0.0,0.048192,0.096384,0.0,0.0,0.048192,0.0,0.0,0.048192,0.048192,0.048192,0.0,0.096384,0.057775,0.075699,0.095451,1
pos_126,0.0,0.0,0.072481,0.03624,0.03624,0.0,0.0,0.072481,0.108721,0.072481,0.072481,0.03624,0.0,0.0,0.072481,0.0,0.03624,0.03624,0.0,0.072481,0.094865,0.108444,0.071882,1
pos_127,0.195287,0.0,0.065096,0.0,0.065096,0.195287,0.065096,0.0,0.130191,0.0,0.065096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088395,0.069588,0.060868,1
pos_128,0.038646,0.038646,0.038646,0.115939,0.0,0.0,0.0,0.038646,0.038646,0.0,0.115939,0.038646,0.038646,0.038646,0.038646,0.038646,0.0,0.038646,0.038646,0.077292,0.044228,0.08909,0.093758,1
pos_129,0.0,0.0,0.063651,0.0,0.063651,0.0,0.0,0.063651,0.063651,0.127301,0.0,0.0,0.0,0.063651,0.063651,0.063651,0.0,0.127301,0.0,0.063651,0.070178,0.099271,0.066744,1
pos_130,0.084415,0.0,0.042208,0.0,0.0,0.0,0.0,0.084415,0.0,0.084415,0.126623,0.084415,0.126623,0.0,0.0,0.084415,0.0,0.0,0.042208,0.084415,0.054839,0.0555,0.045509,1
pos_131,0.051854,0.0,0.051854,0.0,0.155562,0.0,0.0,0.0,0.103708,0.155562,0.0,0.051854,0.0,0.103708,0.0,0.051854,0.051854,0.0,0.0,0.0,0.086996,0.095419,0.039776,1
pos_132,0.075029,0.0,0.075029,0.0,0.0,0.037514,0.0,0.037514,0.075029,0.112543,0.0,0.037514,0.0,0.037514,0.0,0.187572,0.0,0.0,0.037514,0.075029,0.087642,0.045336,0.079219,1
pos_133,0.0,0.0,0.101643,0.050821,0.0,0.0,0.0,0.050821,0.050821,0.050821,0.050821,0.0,0.0,0.0,0.0,0.152464,0.0,0.101643,0.0,0.152464,0.061838,0.093442,0.082401,1
pos_134,0.084241,0.0,0.042121,0.042121,0.084241,0.042121,0.0,0.042121,0.0,0.0,0.0,0.0,0.168483,0.042121,0.042121,0.0,0.168483,0.0,0.0,0.042121,0.063008,0.060818,0.075881,1
pos_135,0.133176,0.0,0.066588,0.066588,0.066588,0.133176,0.0,0.0,0.199764,0.0,0.066588,0.0,0.0,0.066588,0.0,0.0,0.0,0.0,0.0,0.0,0.069856,0.083353,0.047735,1
pos_136,0.0,0.0,0.0,0.0,0.055957,0.0,0.111914,0.0,0.0,0.167871,0.0,0.055957,0.279785,0.0,0.055957,0.0,0.055957,0.0,0.0,0.055957,0.057093,0.064978,0.038574,1
pos_137,0.104832,0.0,0.0,0.104832,0.104832,0.0,0.0,0.0,0.052416,0.052416,0.0,0.104832,0.052416,0.104832,0.0,0.0,0.052416,0.052416,0.0,0.0,0.073007,0.068057,0.072696,1
pos_138,0.0,0.043609,0.087217,0.043609,0.0,0.043609,0.043609,0.0,0.087217,0.0,0.0,0.174434,0.043609,0.087217,0.043609,0.087217,0.087217,0.0,0.0,0.0,0.042342,0.052546,0.032941,1
pos_139,0.036152,0.0,0.072305,0.072305,0.108457,0.072305,0.0,0.0,0.036152,0.0,0.0,0.0,0.0,0.036152,0.108457,0.072305,0.036152,0.036152,0.0,0.036152,0.113822,0.072687,0.090442,1
pos_140,0.102673,0.102673,0.0,0.051337,0.0,0.0,0.0,0.051337,0.15401,0.051337,0.0,0.102673,0.0,0.0,0.051337,0.051337,0.0,0.051337,0.0,0.0,0.071001,0.10289,0.056061,1
pos_141,0.0,0.0,0.0,0.086941,0.043471,0.0,0.0,0.043471,0.130412,0.130412,0.086941,0.043471,0.0,0.043471,0.043471,0.086941,0.0,0.0,0.0,0.043471,0.05979,0.076321,0.081419,1
pos_142,0.22389,0.0,0.037315,0.0,0.0,0.07463,0.0,0.0,0.0,0.07463,0.0,0.037315,0.07463,0.0,0.037315,0.111945,0.07463,0.14926,0.0,0.0,0.042263,0.034313,0.027863,1
pos_143,0.0,0.052417,0.0,0.0,0.0,0.052417,0.052417,0.0,0.15725,0.15725,0.052417,0.104833,0.0,0.052417,0.0,0.052417,0.0,0.0,0.0,0.052417,0.081852,0.06766,0.064237,1
pos_144,0.162355,0.0,0.0,0.0,0.0,0.108237,0.0,0.0,0.054118,0.054118,0.0,0.162355,0.162355,0.0,0.0,0.054118,0.0,0.108237,0.0,0.0,0.044285,0.042105,0.047717,1
pos_145,0.081417,0.0,0.040709,0.0,0.0,0.081417,0.0,0.122126,0.122126,0.122126,0.0,0.0,0.040709,0.0,0.081417,0.0,0.0,0.0,0.0,0.0,0.092662,0.120063,0.09523,1
pos_146,0.083862,0.0,0.0,0.0,0.041931,0.125792,0.0,0.083862,0.0,0.125792,0.0,0.083862,0.083862,0.041931,0.0,0.083862,0.041931,0.0,0.0,0.041931,0.047572,0.063341,0.050472,1
pos_147,0.04062,0.0,0.0,0.08124,0.04062,0.04062,0.04062,0.121859,0.08124,0.04062,0.0,0.04062,0.0,0.0,0.04062,0.0,0.04062,0.08124,0.0,0.04062,0.087951,0.074908,0.105984,1
pos_148,0.0,0.0,0.18253,0.060843,0.0,0.0,0.060843,0.0,0.121687,0.0,0.0,0.0,0.0,0.0,0.060843,0.0,0.0,0.18253,0.0,0.060843,0.102653,0.092369,0.074859,1
pos_149,0.053,0.053,0.105999,0.0,0.053,0.0,0.0,0.105999,0.0,0.053,0.0,0.053,0.105999,0.0,0.053,0.105999,0.053,0.0,0.0,0.0,0.063507,0.070624,0.070876,1
pos_150,0.0,0.0,0.0,0.0,0.038059,0.076118,0.0,0.0,0.076118,0.114177,0.0,0.114177,0.038059,0.0,0.076118,0.038059,0.0,0.038059,0.0,0.114177,0.094374,0.097143,0.085361,1
pos_151,0.03665,0.0,0.03665,0.0,0.0,0.10995,0.0,0.10995,0.0733,0.0,0.0,0.0733,0.03665,0.0,0.03665,0.10995,0.0,0.03665,0.03665,0.03665,0.101658,0.08855,0.076791,1
pos_152,0.036366,0.0,0.0,0.218194,0.036366,0.072731,0.0,0.036366,0.0,0.072731,0.0,0.072731,0.0,0.036366,0.109097,0.0,0.0,0.036366,0.0,0.0,0.067061,0.104576,0.101052,1
pos_153,0.217994,0.054498,0.0,0.0,0.054498,0.054498,0.0,0.0,0.054498,0.054498,0.0,0.0,0.0,0.0,0.108997,0.0,0.0,0.108997,0.0,0.0,0.083373,0.106373,0.101774,1
pos_154,0.103972,0.0,0.0,0.0,0.069314,0.0,0.034657,0.069314,0.103972,0.103972,0.0,0.138629,0.0,0.034657,0.034657,0.034657,0.0,0.034657,0.0,0.0,0.096661,0.072868,0.068012,1
pos_155,0.050726,0.0,0.101451,0.050726,0.0,0.050726,0.050726,0.050726,0.101451,0.0,0.0,0.101451,0.0,0.050726,0.0,0.0,0.101451,0.0,0.050726,0.0,0.08747,0.061885,0.089762,1
pos_156,0.0,0.0,0.208342,0.052086,0.0,0.0,0.0,0.052086,0.052086,0.156257,0.0,0.052086,0.052086,0.0,0.052086,0.052086,0.0,0.052086,0.0,0.0,0.07833,0.060336,0.08005,1
pos_157,0.0,0.0,0.0,0.082039,0.041019,0.0,0.041019,0.0,0.082039,0.123058,0.041019,0.041019,0.041019,0.0,0.0,0.123058,0.082039,0.123058,0.0,0.0,0.055722,0.061735,0.062158,1
pos_158,0.0,0.051561,0.051561,0.103122,0.051561,0.0,0.051561,0.0,0.0,0.103122,0.0,0.051561,0.051561,0.051561,0.0,0.154683,0.0,0.051561,0.0,0.051561,0.047286,0.068664,0.059072,1
pos_159,0.0,0.0,0.051397,0.0,0.154191,0.051397,0.0,0.0,0.051397,0.051397,0.0,0.102794,0.0,0.0,0.0,0.154191,0.0,0.051397,0.0,0.102794,0.082967,0.066421,0.079656,1
pos_160,0.0,0.0,0.048891,0.0,0.0,0.146672,0.0,0.097781,0.097781,0.097781,0.048891,0.0,0.0,0.048891,0.048891,0.048891,0.048891,0.0,0.0,0.0,0.082814,0.116314,0.067512,1
pos_161,0.036219,0.036219,0.0,0.036219,0.036219,0.036219,0.0,0.0,0.036219,0.108658,0.0,0.036219,0.072439,0.144877,0.144877,0.0,0.0,0.0,0.0,0.0,0.088691,0.108072,0.078852,1
pos_162,0.084027,0.0,0.042014,0.0,0.042014,0.042014,0.0,0.0,0.0,0.042014,0.0,0.0,0.084027,0.084027,0.042014,0.042014,0.0,0.042014,0.042014,0.168055,0.062991,0.086648,0.094113,1
pos_163,0.0,0.111269,0.0,0.055635,0.0,0.166904,0.111269,0.111269,0.055635,0.0,0.0,0.0,0.055635,0.0,0.055635,0.055635,0.0,0.0,0.0,0.0,0.074067,0.079704,0.067342,1
pos_164,0.150087,0.0,0.0,0.0,0.0,0.0,0.0,0.037522,0.0,0.187608,0.0,0.112565,0.075043,0.0,0.112565,0.0,0.0,0.075043,0.0,0.0,0.07901,0.085955,0.084603,1
pos_165,0.0,0.048691,0.0,0.097381,0.146072,0.048691,0.048691,0.0,0.0,0.048691,0.0,0.048691,0.0,0.0,0.048691,0.097381,0.097381,0.0,0.0,0.048691,0.077038,0.080647,0.063266,1
pos_166,0.051279,0.0,0.051279,0.051279,0.051279,0.051279,0.0,0.0,0.102559,0.205117,0.051279,0.0,0.0,0.051279,0.0,0.0,0.0,0.051279,0.0,0.051279,0.074242,0.082539,0.074028,1
pos_167,0.104177,0.0,0.052089,0.052089,0.104177,0.0,0.0,0.0,0.104177,0.0,0.052089,0.0,0.052089,0.0,0.0,0.052089,0.156266,0.0,0.0,0.052089,0.056433,0.08352,0.07872,1
pos_168,0.0,0.047422,0.047422,0.047422,0.0,0.0,0.0,0.189689,0.047422,0.047422,0.047422,0.047422,0.047422,0.0,0.094845,0.047422,0.0,0.0,0.0,0.0,0.061104,0.103032,0.12453,1
pos_169,0.048309,0.0,0.0,0.048309,0.0,0.144927,0.0,0.0,0.096618,0.0,0.0,0.0,0.048309,0.0,0.096618,0.048309,0.048309,0.048309,0.0,0.096618,0.085586,0.11306,0.076717,1
pos_170,0.0,0.058645,0.0,0.0,0.0,0.11729,0.11729,0.0,0.058645,0.058645,0.0,0.11729,0.058645,0.0,0.0,0.058645,0.0,0.058645,0.0,0.11729,0.055081,0.059186,0.0647,1
pos_171,0.100379,0.0,0.100379,0.05019,0.0,0.05019,0.0,0.05019,0.05019,0.250948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05019,0.0,0.05019,0.081633,0.071555,0.09397,1
pos_172,0.0,0.051944,0.051944,0.051944,0.0,0.0,0.0,0.0,0.155832,0.051944,0.0,0.051944,0.051944,0.0,0.155832,0.051944,0.0,0.051944,0.0,0.051944,0.063498,0.078279,0.079062,1
pos_173,0.0,0.0,0.056056,0.0,0.112113,0.0,0.0,0.056056,0.112113,0.112113,0.056056,0.0,0.168169,0.0,0.0,0.056056,0.056056,0.056056,0.0,0.0,0.040811,0.047453,0.070889,1
pos_174,0.042454,0.0,0.0,0.084908,0.0,0.0,0.0,0.084908,0.127362,0.127362,0.042454,0.0,0.0,0.084908,0.0,0.084908,0.0,0.0,0.042454,0.042454,0.074749,0.073938,0.08714,1
pos_175,0.0,0.0,0.0,0.041503,0.0,0.041503,0.0,0.0,0.124508,0.207514,0.0,0.0,0.041503,0.083006,0.041503,0.0,0.0,0.041503,0.0,0.124508,0.102265,0.091351,0.059334,1
pos_176,0.044989,0.0,0.044989,0.089979,0.0,0.0,0.0,0.089979,0.044989,0.089979,0.0,0.0,0.0,0.0,0.179957,0.044989,0.0,0.044989,0.0,0.0,0.136599,0.108684,0.079877,1
pos_177,0.0,0.0,0.104288,0.0,0.104288,0.0,0.052144,0.052144,0.0,0.0,0.0,0.156432,0.0,0.0,0.052144,0.052144,0.156432,0.052144,0.0,0.0,0.077353,0.052855,0.087633,1
pos_178,0.0,0.045675,0.0,0.045675,0.045675,0.137024,0.045675,0.0,0.0,0.045675,0.0,0.0,0.045675,0.0,0.0,0.09135,0.137024,0.09135,0.045675,0.045675,0.055073,0.063039,0.059742,1
pos_179,0.0,0.0,0.0,0.405289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202644,0.0,0.0,0.0,0.0,0.0,0.202644,0.0,0.0,0.054303,0.070172,0.064947,1
pos_180,0.141196,0.0,0.0,0.09413,0.047065,0.047065,0.0,0.047065,0.0,0.047065,0.047065,0.0,0.0,0.0,0.0,0.09413,0.0,0.09413,0.0,0.141196,0.066086,0.056779,0.077026,1
pos_181,0.067373,0.0,0.134746,0.0,0.134746,0.0,0.0,0.0,0.0,0.0,0.067373,0.134746,0.0,0.067373,0.0,0.0,0.067373,0.134746,0.0,0.0,0.067163,0.072395,0.051969,1
pos_182,0.051527,0.0,0.051527,0.154581,0.051527,0.0,0.0,0.051527,0.103054,0.103054,0.0,0.0,0.051527,0.051527,0.0,0.0,0.0,0.103054,0.0,0.0,0.064035,0.083008,0.080052,1
pos_183,0.04556,0.0,0.04556,0.0,0.0,0.091119,0.0,0.04556,0.136679,0.091119,0.04556,0.04556,0.091119,0.04556,0.0,0.04556,0.04556,0.04556,0.0,0.0,0.065806,0.069626,0.044496,1
pos_184,0.088653,0.0,0.0,0.044326,0.132979,0.0,0.0,0.0,0.0,0.132979,0.0,0.0,0.088653,0.0,0.132979,0.0,0.0,0.044326,0.0,0.0,0.092862,0.10636,0.135881,1
pos_185,0.099942,0.0,0.0,0.0,0.0,0.0,0.049971,0.099942,0.049971,0.099942,0.0,0.049971,0.099942,0.049971,0.099942,0.0,0.0,0.049971,0.0,0.0,0.105072,0.108929,0.036434,1
pos_186,0.108352,0.0,0.054176,0.0,0.0,0.108352,0.0,0.054176,0.054176,0.054176,0.0,0.108352,0.0,0.0,0.0,0.108352,0.054176,0.108352,0.0,0.0,0.054374,0.063144,0.06984,1
pos_187,0.041105,0.0,0.123316,0.0,0.0,0.0,0.0,0.164421,0.041105,0.041105,0.0,0.0,0.164421,0.0,0.0,0.041105,0.041105,0.123316,0.0,0.041105,0.062689,0.066917,0.048288,1
pos_188,0.088865,0.0,0.0,0.044433,0.088865,0.044433,0.044433,0.044433,0.044433,0.133298,0.0,0.044433,0.0,0.044433,0.0,0.088865,0.0,0.044433,0.0,0.044433,0.07358,0.080447,0.046184,1
pos_189,0.108741,0.0,0.054371,0.0,0.0,0.054371,0.0,0.054371,0.0,0.271853,0.0,0.054371,0.108741,0.0,0.0,0.054371,0.0,0.108741,0.0,0.0,0.045586,0.046632,0.037853,1
pos_190,0.040509,0.081018,0.162035,0.081018,0.0,0.040509,0.0,0.0,0.040509,0.121527,0.040509,0.040509,0.0,0.0,0.0,0.0,0.121527,0.040509,0.0,0.0,0.057772,0.060277,0.071773,1
pos_191,0.115397,0.0,0.038466,0.0,0.0,0.153863,0.0,0.0,0.038466,0.076931,0.0,0.0,0.115397,0.0,0.076931,0.115397,0.038466,0.0,0.0,0.0,0.058671,0.085089,0.086926,1
pos_192,0.220107,0.055027,0.0,0.055027,0.0,0.0,0.0,0.055027,0.0,0.055027,0.055027,0.055027,0.0,0.0,0.055027,0.055027,0.110054,0.055027,0.0,0.0,0.057645,0.058641,0.058312,1
pos_193,0.0,0.0,0.044305,0.044305,0.0,0.0,0.0,0.088611,0.088611,0.044305,0.0,0.044305,0.0,0.0,0.088611,0.177222,0.088611,0.088611,0.0,0.0,0.050555,0.07018,0.081766,1
pos_194,0.0,0.0,0.04821,0.09642,0.04821,0.0,0.0,0.0,0.09642,0.09642,0.09642,0.0,0.0,0.04821,0.04821,0.04821,0.0,0.04821,0.04821,0.0,0.061388,0.093288,0.122171,1
pos_195,0.049904,0.0,0.049904,0.099808,0.0,0.099808,0.0,0.0,0.049904,0.099808,0.049904,0.099808,0.0,0.0,0.049904,0.0,0.049904,0.0,0.0,0.049904,0.072673,0.094043,0.084721,1
pos_196,0.060409,0.120817,0.060409,0.120817,0.0,0.0,0.0,0.060409,0.181226,0.0,0.0,0.0,0.0,0.060409,0.0,0.0,0.0,0.0,0.060409,0.0,0.087759,0.093133,0.094206,1
pos_197,0.051208,0.0,0.051208,0.102415,0.0,0.051208,0.0,0.0,0.0,0.102415,0.051208,0.0,0.0,0.0,0.051208,0.153623,0.051208,0.0,0.0,0.102415,0.070679,0.090002,0.071204,1
pos_198,0.0,0.0,0.0,0.199524,0.0,0.099762,0.0,0.099762,0.099762,0.049881,0.0,0.049881,0.0,0.049881,0.0,0.099762,0.049881,0.0,0.0,0.0,0.064292,0.064714,0.072897,1
pos_199,0.21223,0.0,0.0,0.141487,0.0,0.141487,0.0,0.070743,0.0,0.0,0.070743,0.0,0.141487,0.0,0.0,0.070743,0.0,0.0,0.0,0.0,0.060688,0.050709,0.039681,1
pos_200,0.0,0.0,0.0,0.094162,0.047081,0.0,0.0,0.094162,0.047081,0.094162,0.0,0.094162,0.0,0.0,0.047081,0.141243,0.0,0.0,0.0,0.047081,0.059196,0.109008,0.125583,1
pos_201,0.0,0.0,0.03915,0.078301,0.03915,0.03915,0.0,0.078301,0.117451,0.078301,0.0,0.0,0.0,0.078301,0.0,0.078301,0.078301,0.03915,0.0,0.03915,0.067395,0.070508,0.07909,1
pos_202,0.047142,0.0,0.094284,0.0,0.0,0.094284,0.0,0.047142,0.0,0.047142,0.047142,0.047142,0.047142,0.0,0.0,0.047142,0.141426,0.188569,0.0,0.0,0.044203,0.04584,0.061398,1
pos_203,0.0,0.0,0.0,0.110984,0.036995,0.0,0.073989,0.036995,0.147978,0.036995,0.036995,0.0,0.0,0.036995,0.073989,0.0,0.073989,0.036995,0.0,0.036995,0.090955,0.06977,0.099385,1
pos_204,0.108707,0.0,0.0,0.0,0.054354,0.163061,0.0,0.0,0.054354,0.217414,0.108707,0.0,0.0,0.0,0.0,0.0,0.054354,0.0,0.0,0.054354,0.066256,0.059012,0.059428,1
pos_205,0.121153,0.040384,0.040384,0.040384,0.121153,0.040384,0.0,0.040384,0.040384,0.0,0.040384,0.040384,0.040384,0.0,0.0,0.0,0.040384,0.121153,0.0,0.040384,0.066487,0.069256,0.056572,1
pos_206,0.050679,0.0,0.0,0.0,0.101358,0.0,0.0,0.101358,0.0,0.050679,0.0,0.050679,0.050679,0.0,0.101358,0.202715,0.0,0.0,0.0,0.050679,0.086995,0.074255,0.078569,1
pos_207,0.0,0.0,0.055756,0.055756,0.0,0.055756,0.055756,0.0,0.0,0.278782,0.111513,0.0,0.0,0.111513,0.0,0.0,0.0,0.111513,0.0,0.0,0.056788,0.07324,0.033624,1
pos_208,0.0,0.0,0.038305,0.038305,0.07661,0.0,0.0,0.07661,0.191524,0.038305,0.0,0.0,0.07661,0.038305,0.0,0.0,0.038305,0.114915,0.0,0.038305,0.08912,0.066883,0.077899,1
pos_209,0.03848,0.0,0.03848,0.153921,0.03848,0.07696,0.0,0.03848,0.0,0.07696,0.0,0.03848,0.03848,0.0,0.03848,0.0,0.07696,0.115441,0.0,0.0,0.083736,0.082149,0.064511,1
pos_210,0.071394,0.0,0.107091,0.107091,0.035697,0.071394,0.0,0.0,0.0,0.035697,0.0,0.0,0.035697,0.0,0.071394,0.035697,0.035697,0.071394,0.0,0.035697,0.110192,0.086669,0.0892,1
pos_211,0.100423,0.0,0.050212,0.050212,0.100423,0.100423,0.0,0.050212,0.0,0.150635,0.0,0.0,0.050212,0.0,0.0,0.100423,0.0,0.0,0.0,0.050212,0.059998,0.06849,0.068127,1
pos_212,0.073989,0.0,0.036994,0.184972,0.036994,0.0,0.0,0.036994,0.036994,0.036994,0.036994,0.073989,0.036994,0.0,0.073989,0.0,0.036994,0.036994,0.0,0.0,0.087822,0.113483,0.058809,1
pos_213,0.0,0.0,0.119423,0.15923,0.0,0.0,0.0,0.079615,0.079615,0.0,0.0,0.039808,0.15923,0.0,0.039808,0.079615,0.0,0.039808,0.0,0.0,0.051066,0.072349,0.080435,1
pos_214,0.040372,0.0,0.040372,0.0,0.080745,0.121117,0.0,0.040372,0.040372,0.0,0.0,0.0,0.0,0.040372,0.040372,0.0,0.161489,0.040372,0.0,0.080745,0.076205,0.100436,0.096657,1
pos_215,0.102337,0.0,0.0,0.0,0.102337,0.051168,0.051168,0.0,0.0,0.0,0.051168,0.051168,0.0,0.0,0.051168,0.102337,0.051168,0.051168,0.051168,0.051168,0.088241,0.07463,0.069603,1
pos_216,0.12239,0.0,0.0,0.081594,0.040797,0.040797,0.0,0.0,0.081594,0.040797,0.0,0.163187,0.040797,0.040797,0.0,0.040797,0.040797,0.040797,0.0,0.040797,0.065713,0.066122,0.052228,1
pos_217,0.040109,0.0,0.0,0.040109,0.120328,0.160438,0.0,0.040109,0.040109,0.040109,0.040109,0.0,0.0,0.040109,0.0,0.120328,0.080219,0.0,0.040109,0.0,0.074235,0.067381,0.056196,1
pos_218,0.256556,0.0,0.0,0.0,0.051311,0.102622,0.0,0.051311,0.0,0.051311,0.0,0.0,0.0,0.0,0.051311,0.0,0.0,0.153934,0.0,0.051311,0.078594,0.086605,0.065132,1
pos_219,0.032431,0.0,0.064862,0.032431,0.0,0.064862,0.0,0.064862,0.032431,0.097293,0.032431,0.097293,0.032431,0.064862,0.0,0.064862,0.032431,0.0,0.0,0.097293,0.053807,0.071599,0.063823,1
pos_220,0.179965,0.0,0.035993,0.107979,0.071986,0.0,0.0,0.035993,0.071986,0.071986,0.0,0.035993,0.0,0.035993,0.0,0.035993,0.035993,0.071986,0.0,0.0,0.07312,0.064329,0.070704,1
pos_221,0.04983,0.0,0.04983,0.04983,0.0,0.0,0.0,0.04983,0.099659,0.199319,0.0,0.04983,0.04983,0.0,0.0,0.099659,0.04983,0.0,0.0,0.04983,0.048367,0.079741,0.074617,1
pos_222,0.0,0.0,0.0,0.042431,0.0,0.0,0.0,0.042431,0.127293,0.169725,0.0,0.042431,0.084862,0.084862,0.042431,0.0,0.0,0.084862,0.0,0.042431,0.099878,0.076061,0.0603,1
pos_223,0.052592,0.052592,0.157777,0.052592,0.052592,0.052592,0.0,0.052592,0.0,0.105185,0.0,0.0,0.105185,0.0,0.0,0.0,0.0,0.052592,0.052592,0.0,0.07823,0.054604,0.078279,1
pos_224,0.0,0.0,0.097935,0.048968,0.0,0.048968,0.0,0.146903,0.097935,0.048968,0.097935,0.0,0.0,0.048968,0.0,0.0,0.048968,0.0,0.048968,0.0,0.079177,0.115559,0.070751,1
pos_225,0.0,0.158876,0.0,0.198595,0.039719,0.0,0.0,0.0,0.0,0.039719,0.039719,0.158876,0.0,0.079438,0.079438,0.0,0.0,0.0,0.0,0.0,0.070003,0.080679,0.054937,1
pos_226,0.069304,0.0,0.0,0.034652,0.034652,0.034652,0.034652,0.034652,0.069304,0.103956,0.0,0.103956,0.034652,0.0,0.034652,0.138608,0.0,0.069304,0.0,0.0,0.056917,0.080847,0.065241,1
pos_227,0.089862,0.0,0.029954,0.029954,0.089862,0.0,0.0,0.059908,0.089862,0.089862,0.0,0.089862,0.0,0.0,0.059908,0.0,0.029954,0.0,0.0,0.029954,0.093041,0.13313,0.084886,1
pos_228,0.0,0.082261,0.041131,0.082261,0.0,0.041131,0.0,0.0,0.082261,0.082261,0.0,0.164523,0.082261,0.041131,0.0,0.0,0.041131,0.041131,0.0,0.041131,0.059918,0.060544,0.056925,1
pos_229,0.0,0.0,0.128443,0.0,0.0,0.0,0.0,0.0,0.064222,0.128443,0.0,0.128443,0.064222,0.0,0.0,0.064222,0.192665,0.064222,0.0,0.0,0.060953,0.049902,0.054263,1
pos_230,0.235188,0.0,0.0,0.094075,0.0,0.047038,0.094075,0.094075,0.0,0.0,0.0,0.047038,0.0,0.047038,0.047038,0.047038,0.0,0.047038,0.0,0.0,0.082342,0.07916,0.03886,1
pos_231,0.167935,0.0,0.041984,0.041984,0.041984,0.041984,0.041984,0.083968,0.041984,0.0,0.041984,0.041984,0.083968,0.0,0.0,0.083968,0.0,0.083968,0.0,0.0,0.050084,0.049632,0.060607,1
pos_232,0.0,0.0,0.096158,0.096158,0.0,0.0,0.0,0.048079,0.0,0.096158,0.048079,0.0,0.048079,0.048079,0.096158,0.048079,0.048079,0.048079,0.0,0.0,0.083551,0.110034,0.085229,1
pos_233,0.0,0.0,0.097379,0.048689,0.0,0.146068,0.0,0.097379,0.097379,0.048689,0.0,0.048689,0.0,0.0,0.048689,0.048689,0.0,0.048689,0.0,0.0,0.095732,0.116231,0.057695,1
pos_234,0.099049,0.0,0.0,0.0,0.099049,0.049525,0.0,0.049525,0.049525,0.148574,0.0,0.049525,0.0,0.0,0.0,0.099049,0.0,0.049525,0.0,0.099049,0.060201,0.065181,0.082222,1
pos_235,0.0,0.042372,0.0,0.0,0.0,0.042372,0.0,0.042372,0.042372,0.084744,0.042372,0.042372,0.042372,0.042372,0.127115,0.042372,0.042372,0.0,0.042372,0.042372,0.100584,0.070836,0.10826,1
pos_236,0.154954,0.0,0.0,0.077477,0.038739,0.038739,0.0,0.0,0.077477,0.116216,0.0,0.0,0.0,0.154954,0.038739,0.038739,0.038739,0.0,0.0,0.0,0.071385,0.08108,0.072763,1
pos_237,0.043653,0.0,0.0,0.130959,0.087306,0.043653,0.0,0.043653,0.0,0.087306,0.043653,0.043653,0.087306,0.043653,0.0,0.0,0.0,0.043653,0.0,0.087306,0.055152,0.069063,0.090031,1
pos_238,0.167018,0.0,0.0,0.0,0.0,0.111345,0.0,0.055673,0.0,0.055673,0.0,0.0,0.111345,0.055673,0.0,0.055673,0.0,0.055673,0.0,0.167018,0.045757,0.060872,0.058282,1
pos_239,0.09936,0.0,0.09936,0.0,0.0,0.09936,0.0,0.04968,0.04968,0.0,0.0,0.04968,0.0,0.0,0.0,0.04968,0.0,0.09936,0.0,0.14904,0.066054,0.093605,0.095139,1
pos_240,0.07739,0.0,0.116085,0.0,0.038695,0.116085,0.0,0.154779,0.0,0.0,0.0,0.038695,0.07739,0.038695,0.038695,0.0,0.07739,0.0,0.0,0.0,0.06632,0.07543,0.084353,1
pos_241,0.049382,0.0,0.0,0.148146,0.049382,0.0,0.049382,0.0,0.049382,0.049382,0.0,0.0,0.0,0.098764,0.098764,0.0,0.049382,0.098764,0.0,0.0,0.07114,0.086856,0.101272,1
pos_242,0.038824,0.0,0.038824,0.0,0.038824,0.038824,0.0,0.038824,0.077647,0.0,0.038824,0.116471,0.0,0.0,0.0,0.038824,0.077647,0.077647,0.0,0.155295,0.068579,0.065742,0.089206,1
pos_243,0.038662,0.0,0.038662,0.0,0.077324,0.154648,0.0,0.038662,0.115986,0.077324,0.0,0.0,0.0,0.038662,0.038662,0.038662,0.038662,0.038662,0.0,0.0,0.102431,0.096905,0.066084,1
